freq_rebal_jours,pnl
1,-0.3315837406820208
1,-0.7505036648881571
1,-1.9835232679367039
1,-0.19622326234879495
1,-0.42300698638678114
1,-1.0342731267487295
1,-0.3908011681735388
1,-0.48208492891478727
1,-0.1590401951461189
1,-0.44485922192154703
1,-0.3063124162651292
1,0.12816643321782806
1,-2.6733753283549646
1,-0.3417986391698946
1,18.410662564767094
1,-10.620460358363815
1,-4.882438175596448
1,14.179902008696502
1,-8.613478477133128
1,-1.0391170168835941
1,5.969256227337041
1,-4.63651670381708
1,-1.5221793835036834
1,-0.17669039212023563
1,-1.9539011430735798
1,-1.1501999806182255
1,13.06588064533706
1,-0.546190002442188
1,-0.0647066125609399
1,-3.852406276791598
1,-2.009049992155113
1,-11.786052519554936
1,-0.018911464334976813
1,-0.5012423097479086
1,15.546813285027682
1,-1.2792669309179558
1,-0.6064924261872733
1,-7.130335859067884
1,-11.974014587614647
1,-2.0338458073494223
1,0.12755273026427005
1,-0.8351731290341746
1,-4.534405191381239
1,-0.5087471606133533
1,-0.34195084529577
1,-0.6029247359228691
1,-0.4157175268557438
1,-0.3183185413866596
1,-4.127767641995575
1,-0.9692171288466795
1,-3.3827697229829425
1,-1.774218779721167
1,12.044656911500368
1,-1.005259595226832
1,-3.806644445465409
1,-4.529155445331298
1,-2.772553010411812
1,-0.6204032530123555
1,-0.40237792552039764
1,-1.0709370179914117
1,-8.698237100796675
1,13.04088565397636
1,-5.743769992093533
1,-0.41735599673013724
1,-5.211777656314453
1,-6.413968619465692
1,-5.017044496759638
1,-0.4046651342232366
1,0.5102059780637944
1,9.25766238253155
1,-2.8751831079489136
1,24.6049636919207
1,7.98834901291319
1,-1.2703029173427183
1,22.107413602731228
1,16.537259462191628
1,-3.4107449362399507
1,-0.3475271301807652
1,13.77625096382151
1,-0.4411542798803083
1,-4.6897533430068705
1,-1.5492205795460166
1,-3.326379109740614
1,-0.7642501974610667
1,-0.27721981821520103
1,-11.34310696254974
1,0.18408981258156132
1,-7.446147807684056
1,-0.33725869482917403
1,-1.5113025284147028
1,-1.7126235264381933
1,15.660764519271723
1,-0.5161227006580589
1,-1.8827961891448837
1,-1.0175059378344429
1,20.36235478780899
1,10.578646645840564
1,-2.8963548081164134
1,-2.033054690145917
1,-14.140607130372445
1,17.664986675157195
1,-0.8027545657079145
1,-0.24097863126844743
1,-0.4247504366676509
1,13.405126807788804
1,-0.8719234874192097
1,-3.639068896469368
1,20.153079691429085
1,-2.204869467248102
1,15.73609410530706
1,19.064311794331957
1,21.228103430304543
1,-1.6640468872141412
1,-1.8324926589531145
1,0.36127138978066853
1,-1.9571923892308973
1,-6.118899534533583
1,-4.711049734734459
1,-2.249180414949109
1,-1.6708736782528177
1,-2.450685721080788
1,-0.6967540596634478
1,-16.039473919941244
1,-8.818881902585844
1,-3.6040786783433134
1,8.224356146429287
1,-0.752697630819597
1,15.077648907093277
1,-1.9399562182717887
1,-10.098948861455028
1,-0.5655355166206846
1,-1.412623908322928
1,0.022627702338155586
1,-2.265536682346408
1,-0.7673394518716066
1,-0.4095126520987691
1,-8.993056547984807
1,-9.353171253009975
1,13.49599276553009
1,-0.06988435186022457
1,23.277898645987385
1,-2.6736592462358004
1,-1.7317525883003668
1,8.081131772813691
1,-2.4255423042206843
1,-12.18322831810444
1,-1.8036554520728458
1,-0.6847692385394168
1,-0.10733302384304011
1,-1.6847771992489697
1,-3.843868141077749
1,9.315121421344983
1,-3.235469548093832
1,-0.31933371217340323
1,-0.29667970295014356
1,-0.997631992879036
1,-1.65255823408053
1,10.388458295644675
1,-2.8846910797246323
1,-0.3266166323229811
1,-3.9657897753831577
1,14.944783950319845
1,-0.7661758455773509
1,7.59976105218896
1,-0.2511595875699868
1,23.427966422579814
1,17.957553420246242
1,-0.29704593694582115
1,-0.2606447445306088
1,-9.616171475559568
1,-1.33930467601742
1,-0.46208751024715866
1,-8.654954265525149
1,-0.1660744826273941
1,-0.36294766069141815
1,-2.111667103952172
1,-0.5634711389660936
1,-1.1466361571312405
1,-7.51119315679712
1,-10.699518623313693
1,-3.9936160210275062
1,-0.6869821055186094
1,-2.200335902970309
1,-1.666684009126584
1,17.924560558534623
1,-0.7339491771451776
1,-1.401506411654708
1,-3.403944787242395
1,-1.8223259750395613
1,-4.280107840255084
1,-0.4543894047167356
1,9.377208884749265
1,-1.3395234628368229
1,8.403083011197118
1,-0.2531675536915543
1,-0.633019760387171
1,-0.7102421098779672
1,-7.307486375298993
1,15.638973388327571
1,14.617913337214816
1,8.509336408090036
1,15.374153710474872
1,-3.4685156512468893
1,10.035674795017385
1,-0.528322884302554
1,-11.829482983918794
1,-2.5661108160230555
1,-5.246067225351155
1,-10.424335546198435
1,-2.1077869597027643
1,-1.2118539066552785
1,-6.552555566706644
1,10.716351757456593
1,21.23268745754679
1,-1.04653943234797
1,17.588612899490784
1,-1.0224994825564124
1,-2.318974383468486
1,-1.417102456982036
1,7.197051511665194
